Country,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Albania,,,,,,,,,,0.044246994252472825,0.0358251376938142,0.035788271458686446,0.038438406566192594,0.041474128896683914,0.04269752801051336,0.0461292952593064,0.0466321103763279,0.047343752017526115,0.0542898862467715,0.06226081056726987,0.06256197865017792,0.04642727214363671,0.05303741524609514,0.052838645021173206,0.05267900095949139,0.048264855360210294,0.04243784982765553,0.03778892513164128,0.03787234340077329,0.03803464449914086,0.03991300876216091,0.044051161958660615,0.03980756321324681,0.038699851386666394,0.0397041542821594,0.05619528755833318
Bosnia and Herzegovina,,,,,,,,,,,,,,,0.07552653799758746,0.05033630097645032,0.04320630568882796,0.03467684478371501,0.03134580703336339,0.027344844501128226,0.025230196014903613,0.028108110333470566,0.026300453514739225,0.02450069861099696,0.024440647628345944,0.024447803812883178,0.022214104796580654,0.023165114584176857,0.022258547860046225,0.02132504915454188,0.020781851311953353,0.02022684310018904,0.0182285387982996,0.018608227604767397,0.017509045680687473,0.019310854048732465
Bulgaria,,,,,,,,,,,0.06964682637688317,0.07244616234124793,0.07143541128028345,0.07847474121914536,0.07925349401623566,0.07524994276119973,0.06858345021037868,0.0656792900887389,0.06405326292831316,0.06729763150385237,0.06372850753005868,0.051509266003075184,0.0475325578699231,0.04112178374416541,0.0408945449132991,0.04099400171379606,0.03531824883020319,0.033376200017944196,0.03800916578534115,0.038159815130138657,0.042221044261860595,0.08736244642650295,0.042143155029741655,0.03930668157674029,0.042247731081807544,0.050192938592054114
Croatia,,,,,0.17187186322372017,0.2502414086728763,0.20611680877913272,0.18270619432977275,0.15693168700446333,0.14578046804803724,0.09861750947414508,0.07503238326534038,0.05543803792547906,0.05396791219257159,0.05409796283696731,0.04146443600815559,0.03560723900182647,0.03826884173181798,0.037158557237130754,0.035209951638514835,0.040200798954849536,0.035583287324240875,0.034423156459929855,0.03597183550947393,0.0352367423944199,0.03372795896220402,0.037218887464498786,0.03709232919150048,0.034843025152311836,0.03714393577361951,0.03423139377991036,0.036281651187680446,0.031522456639171054,0.040579552705032766,0.0403588928618726,0.038988408851422546
Czechia,,,,,,,,0.03328832132686134,0.03999895114980203,0.03820911141005736,0.04167581894432906,0.04494489713628984,0.04582790873752343,0.04026561744641994,0.04071105230748747,0.0383556379158675,0.04026948014578937,0.04198333453056534,0.0378151811574403,0.03520666346307865,0.03015693655962137,0.029545617805852808,0.02738417647767911,0.024957079832651247,0.023798809895277356,0.02380017205080026,0.02266960361936229,0.0225730945911807,0.0250591301702844,0.02454218264505539,0.026812627476689974,0.028067747850810048,0.028006884834815896,0.030045617579663567,0.03087107036545684,0.03300614923598171
Estonia,,,,,,,,0.02354553492484527,0.02241912798874824,0.02874160048869884,0.02716733870967742,0.0314968152866242,0.037847593582887695,0.04289807613589849,0.04618674269422666,0.049543080939947776,0.04954954954954955,0.04300209638561665,0.04149819824230374,0.049127531609069214,0.04479469570283733,0.0392346509074744,0.042220226640114294,0.044864605031244995,0.04835039817974971,0.049683457197908065,0.05098401796328094,0.05125689760882895,0.05252100840336135,0.051224467971339956,0.05115868028279655,0.05202999268471105,0.05112391463117747,0.048539222452265926,0.05453143618139763,0.06770384946501044
Hungary,,,,,,,,0.023868614044448858,0.024555019294407367,0.029666548000474666,0.024998397538619318,0.029220699543897662,0.03202008705659313,0.033272633568115446,0.03130353404863914,0.03345542929749771,0.030211527654353157,0.02858624817607331,0.023727068925389682,0.025414835117746327,0.02420279740811759,0.022270698392455615,0.020936861084547218,0.02113897497394831,0.020899540371606677,0.018844757359953092,0.017140479455016906,0.01795806730145322,0.02141176803868776,0.025548171272729653,0.02182568750915654,0.028973774738944455,0.03445884810098947,0.027353478149703646,0.038053373876279176,0.04411885452693962
Kosovo,,,,,,,,,,,,,,,,,,,,,0.0006719745222929936,0.017931589204025617,0.024172794190871368,0.027118866124260354,0.023468027102154274,0.02463107738896366,0.02735888617886179,0.028580038681039952,0.02731937172774869,0.028495812395309884,0.02729755849440488,0.027801042160113688,0.030585430463576157,0.029129381220250977,0.03988499025341131,0.040220880913539966
Latvia,,,,,,,,,,,0.01587443946188341,0.019107505070993916,0.024345022168480453,0.030316035895435037,0.045012165450121655,0.048856416772554,0.04766153014328196,0.046675191815856776,0.050638812154696136,0.047071409467772135,0.044638851502916105,0.03248510427010924,0.025395180098471106,0.026855258150450336,0.024456187784195647,0.0251530852567122,0.02496080627099664,0.027742707879843273,0.04014184397163121,0.04367255738370912,0.054153901603892586,0.053594657878761595,0.05223880597014926,0.04832997708492466,0.05176470588235294,0.05631658905704308
Lithuania,,,,,,0.021958819440658566,0.013548015344459917,0.013738280088362075,0.01571160716728869,0.02291832466928455,0.03339027622959346,0.02458046719005243,0.03392087641494026,0.03887419311734711,0.03833070971218962,0.03496572459514969,0.03602788833155294,0.03477090478944048,0.0345026827449192,0.032294195389499444,0.030518918716216575,0.024771786224332824,0.021326565001263793,0.019075966092597443,0.02177082360041718,0.02202696746114319,0.025859345864593892,0.03307386938584884,0.04437065637065637,0.052839830632209074,0.05931473258665253,0.05914759656132703,0.04932950191570882,0.05279755363371399,0.06781264136201012,0.06928566479595372
North Macedonia,,,,,,,,,,0.06463482797168053,0.06394743883223832,0.05165702694553329,0.05779374089516251,0.16327850772542654,0.06927033759290387,0.06504771061419017,0.06976355759695183,0.06245656924473891,0.058390003513203004,0.06200786226538983,0.05160700772448848,0.05029966368679755,0.0425140855472789,0.03962196523973761,0.03684403811585519,0.03692219622052792,0.03446260495413392,0.03083039065449619,0.03118622448979592,0.028178433359989,0.031160260768707756,0.03690781550229381,0.03407952847690818,0.04121451447405242,0.04628307343432677,0.047006723198436406
Montenegro,,,,,,,,,,,,,,,,,,0.07056277056277058,0.05384615384615384,0.03977947413061917,0.03663303909205549,0.03591411841249187,0.03888888888888889,0.038633288227334237,0.036244841815680884,0.03168851395197923,0.03329627207325049,0.030264896755162248,0.02969930814262906,0.028931851851851854,0.029023636363636363,0.03034588883785025,0.031976263736263735,0.03469878433138226,0.03723012385137835,0.03738977072310406
Poland,,,,,,,,0.0409831888381343,0.038581884168952384,0.04382540838796647,0.04560942510328443,0.04501229036920339,0.04244226471318599,0.04241067607128794,0.04195847426700872,0.04176821457683698,0.043104957742171754,0.04353949380377479,0.04321003496165157,0.04666705925075327,0.03966639723453451,0.03993044030187872,0.03995821008927845,0.04059833085284753,0.041782427566751094,0.041424633223073,0.04472499396982721,0.05128685904908323,0.04715759406584283,0.04591265806600873,0.04933529844912425,0.04716547396188771,0.047411403796536834,0.05086253113714133,0.051009200325331856,0.08119155968430838
Romania,,,0.1182121212121212,0.12376470588235293,0.10122529644268775,0.08110782865583456,0.09316706730769232,0.0797685554668795,0.07326813365933171,0.08995796356842597,0.0848993288590604,0.07567288319470993,0.07167813658020117,0.07357443748073564,0.07146278555637435,0.06798395021290535,0.06064433083583286,0.06213360673429743,0.05449719948298147,0.04321161335045977,0.039691818052907724,0.03519623201336224,0.03277925005933075,0.03532209694066328,0.03507692825640508,0.03781922524442797,0.039925434944369634,0.04246465044818549,0.0448779835416745,0.05589394346629518,0.056460172919754324,0.05510575552764882,0.0526286070616656,0.0498782986720404,0.04684535081517499,0.043681425815141964
Serbia,,,,,,,,,,,,,0.16431928505830512,0.11912354473618783,0.09812948735511894,0.08228883046975245,0.07282522849698263,0.05711060825291833,0.05124497070370639,0.05333355245858533,0.046937940441009324,0.050430446837517816,0.048672394857548935,0.04812300531914893,0.043672906816476786,0.04492146056396992,0.04331296332056687,0.042808556713352805,0.04168545575548283,0.04762902161911201,0.04022502284131351,0.06011176476563848,0.049280330056922055,0.04969561435997636,0.062353085110692,0.06423621800740092
Slovakia,,,,,,,,0.06495136491998744,0.05561898270426855,0.04678922185847394,0.03799950968374602,0.032764405543398975,0.03130835527890831,0.04061657032755299,0.03902740937223696,0.045513164965072544,0.043495145631067954,0.04226665337056243,0.041060329067641683,0.04063710344227338,0.03944827586206896,0.03414959772336015,0.029643177582993997,0.025802539832249807,0.026225393050601137,0.02304045512010114,0.022767870659117742,0.024350827215952664,0.02623282718727404,0.027960526315789477,0.030796847390121448,0.04206401045068583,0.04294903986417008,0.03818814111677348,0.04277394305435721,0.041883304448295786
Slovenia,,,,,,,,0.029513195435092725,0.03398796498905908,0.03086492513539344,0.02942494714587738,0.025737037037037037,0.02305623744699844,0.026697408018638968,0.02945367957588283,0.02983275376718,0.03073280546498991,0.030611534759754203,0.033865745586490824,0.03324006568144499,0.03313630245215661,0.03213343763969602,0.031949961635426946,0.025407757202737833,0.02364052981612921,0.01737177969959035,0.019152294345144767,0.019095165125495375,0.021755008034279592,0.022277868636243738,0.02249548691204493,0.024282256916433348,0.020612582781456956,0.024943924510789695,0.02747129864320859,0.028299026378735305
Armenia,,,,,,,,,,,,,,,,,,0.1445280859800083,0.1473773176470588,0.1357100468940981,0.1527066029769482,0.14558815496554822,0.16280770490772575,0.15437792904552877,0.15988405530377972,0.16797498362682065,0.16437129883807253,0.1609986220190809,0.1512268439139349,0.1479150699119627,0.17130704591314924,0.19225930380989786,0.16257145119151295,0.15576161253305393,0.15473492702634006,0.19960655435953875
Azerbaijan,,,,,,,0.08023255813953489,0.14673366834170853,0.11407407407407406,0.11504702194357366,0.1338709677419355,0.1346467391304348,0.12427409988385599,0.13778026905829596,0.09693513898788311,0.112015503875969,0.108567279767667,0.10220127795527156,0.1350832806240776,0.10987420532936562,0.1046834138996751,0.09636955636955637,0.08733328420897501,0.13843483210017074,0.12715895492620663,0.12019471361630497,0.12522593869374826,0.14121168923734853,0.10412034009156312,0.10559952038369305,0.10696090604658162,0.11835692561859348,0.13055355365661142,0.15273198617388992,0.1449764776323668,0.14706208102593998
Belarus,,,,,,,,,,,,,,0.3280212483399734,0.30938292476754015,0.2885783718104496,0.2984615384615385,0.32210109018830524,0.3502196950116309,0.32449392712550607,0.23428961748633884,0.25677147134884987,0.3026604897418928,0.3038933764135703,0.3160581744764767,0.31136839221130314,0.2683901067297246,0.27246252163493545,0.37442787615201406,0.3514193673400184,0.40640081225292174,0.37384107934110916,0.36883711948316417,0.3762948765893792,0.45654319201273336,0.505913118885667
Georgia,,,,,,,,,0.11696306429548564,0.05565302144249512,0.05850409836065574,0.04548611111111111,0.03539486203615604,0.04280762564991335,0.06089795918367347,0.06462316384180791,0.0708876050420168,0.15028776142525174,0.22403486924034866,0.32218588283999167,0.2608249077194672,0.15655954044403042,0.11803732866724993,0.11165045059445565,0.10500078472645358,0.09483862105636297,0.08408425328109102,0.07289008042895442,0.07336516522423289,0.07138157894736843,0.06978144329896907,0.061373360454513574,0.052382074082798415,0.05105734199271345,0.04973870891463702,0.05539119496855345
Moldova,,,,,,,,0.022034520749173708,0.020941943127962086,0.01964852330973883,0.01598429613011778,0.015486725663716816,0.011382844812084156,0.013642831732479545,0.013657340640323045,0.01242840159948125,0.010370224215246636,0.01078248425872925,0.011976711948988078,0.012085359975461198,0.014664317720500938,0.010107762557077626,0.0077098276506781796,0.008382302645897462,0.008140680877425168,0.00866964078496093,0.008680337431571391,0.00932863102662251,0.011299913284056655,0.010476120607438926,0.010540354644432887,0.011321469714424303,0.010506994199931763,0.010922904173734382,0.008984398350170363,0.014045134435074769
Russia,,,,,,,,,,,0.06905492303977248,0.08988588391990428,0.108196133679007,0.11302519336137018,0.11138495409477651,0.11292254536232418,0.11170387335603907,0.11336309589262021,0.11206534029513221,0.09787337260009597,0.09863156325867783,0.1019201985999798,0.1012229332915547,0.1032146099081504,0.10841554935723063,0.11122177889209996,0.11772196321338044,0.1381071169498338,0.1482839500339679,0.12199181409435017,0.11403159144633712,0.11399000088659958,0.1058606787230267,0.10314186955004194,0.12944210452947794,0.16141408457646766
Ukraine,,,,,,,,0.06623711340206186,0.08615978138562932,0.09770887778144267,0.08747363338331343,0.1115540133635399,0.09913751643207541,0.07839037010227745,0.07334402397200145,0.07331208903351273,0.0625353213281517,0.06332446371332293,0.06215361917478529,0.06548953307245166,0.05635985543508479,0.060647487689838034,0.055788180961357216,0.0494151439151658,0.04805670933129816,0.0497384795006384,0.0662744847464688,0.08939440777905902,0.08994942850094564,0.07783361277199988,0.086713761630922,0.09801589366128492,0.09580844457187379,0.08460587433563518,0.3921224721551871,0.5817070988160523
Austria,0.027027501976979174,0.02635711270578303,0.02545085486767117,0.02411183788636655,0.022390210669741117,0.020575137225118237,0.020262791640639554,0.019012255498741984,0.01862210229846572,0.019461168886456243,0.018307218301565016,0.019444742410797,0.019315902810510068,0.017650434859388105,0.016819344201618465,0.018231843744330893,0.01657907677177454,0.016619219819958453,0.01559829534926811,0.018286421236305386,0.01745914731539501,0.01539275408784867,0.015543246043828117,0.0155406732517693,0.015200406880197068,0.014537368568918007,0.014291942997452785,0.013681178560043718,0.014573967239848322,0.015361000818272182,0.015280195474072536,0.01541676797252068,0.015570304159137021,0.015586566167685714,0.014556017933875192,0.01632577151359048
Belgium,0.04638372396318515,0.04470217809172278,0.042795964449783654,0.04062619993980843,0.0323730396735657,0.030054445442299058,0.03030957256562549,0.029340685124354764,0.02863815488547201,0.02825233483223798,0.02781414495883385,0.027604243286094902,0.027346303870631524,0.025993089552353153,0.02452260127306327,0.023922811661848203,0.023451375795830256,0.021145330613463357,0.02164663166056266,0.022610279796968915,0.02406508435097621,0.02135610755117337,0.020239811095096448,0.01902590813121913,0.01844549797801029,0.01797977049031614,0.017463370658145485,0.016926437675060645,0.016843874616438537,0.016981702445575897,0.017054556948337674,0.017117751712700954,0.01721897815607444,0.018947202091518286,0.022265802908047774,0.02216516687120801
Cyprus,,,,,,,,0.09892933618843684,0.13789107763615296,0.1636998254799302,0.13739967897271266,0.08053892215568863,0.08070175438596491,0.08827856792545365,0.05691788526434195,0.04915188897455667,0.05061636159880463,0.05133435322114568,0.04856230031948881,0.04484645788993615,0.04264280798348245,0.04337210788699987,0.0444362292051756,0.0413046080191502,0.03950042855393658,0.03817116524028966,0.03826475595913734,0.04175398954949865,0.03766713681241184,0.04306652244456463,0.041316587267215245,0.04685979404775377,0.043417280917280913,0.04387989656163202,0.047093293647102595,0.04616399788843921
Denmark,0.03642103839598203,0.03519203169333131,0.034880357332766135,0.03465595483836954,0.032937787597516345,0.031587685343786275,0.02936257422144947,0.028796001397928168,0.028359668292033586,0.028904196812594804,0.029028236737439896,0.028695413283075497,0.027662432217099815,0.029001806317003807,0.02834105742298785,0.027346547911930492,0.02686367446353464,0.025594266884217932,0.0276439698138777,0.026360345023529606,0.026879263545618218,0.023881614895094265,0.024678703315762298,0.02327739236400971,0.02332529023446392,0.021985795850160143,0.02081356551944787,0.02038311208775374,0.021868643493197126,0.022517207472959686,0.0252737026013819,0.026075100191671027,0.025751923619224105,0.026104446123811322,0.030392641599761416,0.04100016788688803
Finland,0.03152857030161193,0.031703799482792915,0.03215111256391697,0.03088826988548437,0.03033359193173002,0.02847758674471091,0.027363978151379725,0.023720898754737412,0.02618784159876605,0.0279494936209391,0.028489632193575518,0.024505517056307127,0.026423348540716204,0.02472701708199958,0.024305831582533643,0.029936346794414755,0.030456627784114825,0.02977544171950248,0.029887103149420127,0.02758349016772542,0.029055554245628286,0.028855705417317416,0.027674241539553206,0.02776078095435333,0.027536270894457753,0.026996993634084778,0.025350638829347332,0.025667652058855548,0.025511805819467624,0.02519547503110298,0.025524983349782943,0.025379877438719358,0.02493314918750551,0.023157247718224895,0.029664376784949938,0.04440723692371979
France,0.0587778044320816,0.05849116773094219,0.05622724772588174,0.05511945173771152,0.05142676022675468,0.04898759129407799,0.04896963771226813,0.045726067917618136,0.0442295444506778,0.04379563303914382,0.04227793239136651,0.04159166822546884,0.04036642475730779,0.03926453519755831,0.03875838638058262,0.039340352495555245,0.03971608163693358,0.03797244533038366,0.037353601972220776,0.0362884475897069,0.03559471567434809,0.03671183390096683,0.03462290099152394,0.03360069663065411,0.0327642861801385,0.032324796104075536,0.032561459713551656,0.032963597118703246,0.0338228115001895,0.03377923755968321,0.03312112522812061,0.03317786343242322,0.03254402498030831,0.03241615234692221,0.03313910729602579,0.03566871389327181
Germany,,,,0.04283149040404851,0.039163718982155114,0.03506704285679938,0.03212516786985694,0.027185706511557755,0.029738064265184633,0.029104768149374325,0.028944180781779457,0.029012074846591705,0.028553474927403868,0.028004902094334025,0.027881100829396713,0.02736809220758546,0.02721641345672232,0.02275964476717596,0.02651249884141255,0.027016840746715832,0.027353919007765164,0.02719076812147432,0.026314661331346093,0.026662166398581884,0.027643167847932915,0.02637173971540276,0.025956287106573935,0.025765957223815122,0.025955737681336626,0.02610983738316462,0.026410717350496115,0.028039297958348256,0.027233957079146245,0.025934820362531207,0.027833755617421043,0.03081088081611102
Greece,0.10810180375861743,0.09427765760197775,0.08591844997108156,0.08623751216763155,0.0856575944552447,0.0811759431932291,0.0844884051738397,0.06638230278679717,0.07015456815637648,0.07310036700175522,0.07398161082132436,0.07280976210141055,0.0746430804422417,0.07070426358804366,0.06719609938551964,0.053526483114390254,0.054724242982750956,0.06225847672343519,0.06169372888943149,0.056922430793952226,0.058669061532334754,0.05962605764814858,0.051932766029151575,0.04575956596230726,0.04550765611253349,0.04552817684282538,0.04636815588402123,0.04814757350415036,0.0515032589736528,0.05285985709456703,0.05601414823491582,0.05455742020401448,0.050989610598799986,0.06695093914851807,0.07613680065928029,0.06565330299053929
Ireland,0.02493897209210266,0.026145987363892995,0.027730479202140598,0.027856254944061475,0.026269062043033215,0.026169746957894202,0.02569000095501862,0.025162925416364952,0.025697408700901134,0.025589843905944352,0.024083236321303842,0.02307309796121333,0.022734810794512287,0.02184317718940937,0.019277216208963235,0.01798452220726783,0.01730263029617642,0.01637149258508482,0.015289302805214056,0.014274730907227062,0.01388410638571245,0.01282515951221354,0.008856832492543359,0.011531918041275242,0.012065732729756515,0.0123589954713874,0.01226215644820296,0.011764397974272742,0.011933749703533874,0.01172845845743042,0.01132822878674428,0.011476640262349598,0.009847481732136726,0.010139800609144737,0.010300165621452629,0.01016360112816431
Italy,0.040224833504670814,0.0383016439462048,0.03290179358167541,0.03179386580353284,0.03003952644538225,0.030109301565187718,0.030301546336717035,0.02834242853138189,0.030768800265918432,0.03279301811966824,0.034053096591478975,0.03555414674325428,0.03734576042066929,0.035332188696604316,0.03641442160084241,0.03612366040012828,0.03579569415517844,0.033888825430118195,0.03183152469056779,0.030930731547186494,0.03210450731518016,0.030408584010419897,0.030053301776560147,0.030014726813901917,0.028205640548868045,0.02745788412368675,0.025227754115692492,0.024012269982843632,0.027198019861462395,0.02783587015437737,0.028088072837986807,0.02705728793474067,0.030516408724981806,0.02990248972779887,0.03044705491401512,0.030434517926222076
Luxembourg,,,,,,,,0.01489651841838675,0.014687807120934687,0.014904963970490903,0.015307053346359699,0.014451679114070862,0.01438645874848943,0.017755528633524798,0.014098819745592343,0.013989706850761074,0.013868733259323324,0.013459713154077239,0.013216948994839196,0.01341533371780309,0.009621721365493609,0.008696695255802795,0.010510932493957618,0.009078060447923461,0.00858391159085068,0.00869307517534328,0.009032994199866884,0.01029512697323267,0.009463301937089035,0.011994502519678481,0.011835948252133223,0.012676108694844057,0.01231023102310231,0.010990073482016242,0.014332012889112249,0.0162266737232072
Malta,,,,,,,,,,,,,0.01463631221719457,0.01500263852242744,0.01462283384301733,0.013844413665743306,0.015817695673310646,0.019468462246777164,0.015475614035087721,0.015097509497678343,0.014639112131649446,0.016549980552314273,0.016362730627306272,0.01426285916991841,0.012689092096668846,0.012632366697848459,0.012187982832618027,0.012229641267347473,0.014073779342723004,0.013919523462193046,0.012071915619007032,0.014057843137254902,0.012535187945024012,0.011275166767738024,0.010797534445250181,0.013772391017173051
Netherlands,0.0492540845806062,0.049188485439064525,0.04733413099695087,0.04423100443907248,0.04301907639424093,0.03893461676979996,0.037767013928932974,0.0333487582909147,0.0374187824870052,0.036477923016685745,0.035636230969243864,0.03606102028541747,0.03384221792930611,0.03337025621267579,0.03266158323472572,0.0323025374332484,0.032687405047676345,0.03279296483697297,0.03211383556296796,0.031728139621970644,0.030034450026130824,0.029182079736950268,0.027517393253171714,0.02732600422005603,0.026272541630976767,0.024895916836906208,0.02516406075821758,0.025255844764351384,0.026660025164393353,0.02724514214607064,0.028776826722976174,0.031296990011474686,0.030132207847429468,0.030349494133544753,0.031088383650619663,0.03388404820571766
Norway,0.058693589284880915,0.05945501526896876,0.05791094397209506,0.053980057290334345,0.0566573188562115,0.052428616976464365,0.05424124583914836,0.04676816885699555,0.045985514754349505,0.04431365827448276,0.045097062857615375,0.04388405047966564,0.04124329567957157,0.03939465559773698,0.04496967480418152,0.04133657288341497,0.041172963941006877,0.03771647032034612,0.03568850999193894,0.035607421943659234,0.03446648505544258,0.035024317448331045,0.033899197376370066,0.03334128466024529,0.032857910882008796,0.03233846405885813,0.0323330512682439,0.031079298803724693,0.03208467292694573,0.03463887275728215,0.03596452146181895,0.03672560735863371,0.03465812444616466,0.03621325366214353,0.03895688080235636,0.04001922614756068
Portugal,0.04362487919326187,0.04440880206637654,0.04237879203757507,0.03878443829817547,0.03676868079023237,0.03760432443374769,0.03858699018010684,0.04008064400306067,0.03721001471538526,0.03635082643127714,0.03338275913755739,0.03354240293466757,0.032842035466823655,0.03275021888795162,0.03315422826368986,0.03162759787336878,0.03272815506265879,0.03409934284210669,0.033488743839083526,0.030929813116389728,0.031229219515799326,0.030545182124655217,0.02867533470648816,0.029822450276995732,0.028756168112982813,0.028867844722248334,0.0252996154190144,0.027553367312737654,0.03437141216991963,0.02726751183954464,0.030995694416266543,0.032390310384243386,0.029040263357812107,0.0320177106800472,0.031666728923088416,0.03442202868942682
Spain,0.06148968293910418,0.05620547049482419,0.053285661163171204,0.04765014436329905,0.04442029583357888,0.04116269971004861,0.04240081611780482,0.04220688364948626,0.041016367791087645,0.04031498293436115,0.040754857044966376,0.04385787741064784,0.04401431994095195,0.0424224767337359,0.037683067052937246,0.037069389452075704,0.036844637349263964,0.03604830506337272,0.03564408400656252,0.03472430389101004,0.033000328387227267,0.02938210395363656,0.03013786539493535,0.028856828032327444,0.028777377414270368,0.02742903910531929,0.027659988079801242,0.028837266599421752,0.026779914963398762,0.029773125253766148,0.029998986816697264,0.029153027046322808,0.026332065478476028,0.027054794520547945,0.030438422379421626,0.03206465843611775
Sweden,0.040000224546906445,0.03985119922179777,0.03968083900226758,0.035379700856827255,0.03273061683884959,0.032944152038971566,0.03231671809134762,0.02807853785488514,0.02456451086416599,0.03277366963803349,0.033458696887640825,0.03358722437353986,0.03472795691225725,0.034206152252398515,0.030986275742118416,0.03004790519813422,0.027815755878598195,0.027422583069015277,0.0263075457585076,0.02687960443146364,0.023747869509314356,0.022593490910363,0.0240348770013484,0.022605307045788545,0.022645317401685242,0.02198102090181728,0.022674726371670707,0.022039628452938182,0.021597000919792258,0.02120985308222555,0.021157911717509616,0.022729349772554187,0.02246209380664535,0.024611960804351036,0.027598728145019475,0.030612781164599537
Switzerland,0.05375463933709339,0.05342573166338187,0.05521370201258108,0.05067567567567568,0.04727550431808396,0.04090612901989345,0.03983239472386956,0.0405585008195874,0.03780118309046314,0.036035716313667594,0.035265290211201915,0.03181279780332194,0.03111081872306832,0.03050818631972108,0.027321042006178096,0.02717512032580526,0.02627468717020956,0.025728906625237927,0.0246855169232407,0.02438068676205349,0.024124606664021782,0.023061125307664573,0.021877867264756854,0.022098258955373224,0.021133534885547135,0.021890309139028098,0.019729409238181495,0.0200638205646091,0.020497004598861883,0.02051196643905601,0.020560585885486017,0.021769544094687357,0.02089905791529781,0.019561824495688475,0.021895289572782754,0.022024668933289863
United Kingdom,0.11333291804089914,0.11063450223676585,0.10473097599391153,0.10559486339804594,0.09380892394705945,0.0871951695905988,0.08285155576557024,0.0757240943876998,0.0762766298130711,0.07354950629341961,0.07256020880706174,0.07125089714590706,0.069648505395956,0.0692207292408158,0.06917351833801966,0.06865611181438538,0.06563766674365669,0.06313960228186366,0.0618318869012024,0.06162525808781957,0.06088205588263971,0.059495679213606115,0.05758334509284608,0.057353922146229856,0.05536366743285062,0.05460837278675261,0.05301069965518455,0.050734495500073,0.05002925900897195,0.04992850494809693,0.050074957944584955,0.051413467502130196,0.04325064877042557,0.04508104295900687,0.04709387852233911,0.05152399622424164
Bahrain,,,0.14285714285714288,0.169811320754717,0.1674641148325359,0.16773162939297126,0.1628614916286149,0.17091454272863568,0.19298245614035087,0.1361079865016873,0.17588652482269504,0.17018633540372669,0.17153748411689962,0.14644351464435149,0.14521739130434785,0.15914684167350288,0.15527950310559005,0.1290106951871658,0.12866507747318237,0.12662473794549267,0.11841644794400699,0.14084124830393488,0.10118135376756066,0.11452991452991454,0.11888205402514042,0.12471080482402166,0.15550883095037846,0.1272471250880075,0.13350966981132076,0.13427306616961793,0.12039404736952423,0.12330526315789474,0.11332332117571339,0.1104401445885605,0.10660385878489327,0.10754443985117815
Egypt,,,,,,,,,,,,0.09789060843756624,0.09815386601542749,0.10715509201986945,0.10601780829701059,0.1037041442995435,0.09554096611316433,0.0895487731687847,0.07545411185750137,0.07612186295013398,0.06671410098962294,0.062492670514003874,0.062280218882512776,0.060134737779029133,0.053449053768563,0.046505941041393994,0.04736533179618582,0.05227304323647992,0.05091340830625393,0.04417631312724375,0.04151739934279961,0.0417571868003375,0.0450697053651625,0.04764008766311979,0.0460361764842528,0.04147395223150531
Iran,,,0.14478505444599268,0.12487618545837724,0.09896932843812146,0.0513950299434712,0.07598895633544175,0.08498503895700156,0.10649251686701598,0.11867992885363969,0.1294323803361775,0.12568412759316425,0.14036992006968235,0.14573763982792381,0.11104659836079793,0.12125768230405622,0.1489580341239661,0.13612542107872566,0.14320677692347358,0.1525308319179856,0.12983631303715065,0.15690670877186597,0.15967540399392896,0.13010018098461607,0.19323289286952441,0.15611274522793722,0.1480313814321954,0.15549104123056565,0.15406504480657976,0.1604870972510355,0.13917744264427862,0.1434037569429618,0.1439056961034751,0.1632924528358118,0.15486807895663368,0.1353116458652462
Iraq,,,,,,,,,,,,,,,,,0.018322301609733332,0.03548089135452211,0.03770341834487429,0.048564821245088624,0.04135517275016682,0.04919460476437571,0.05465119520940434,0.05311236777609201,0.04428774824917015,0.0687233339797823,0.0673921106433613,0.12453842695760522,0.08379146525509362,0.11012865022985169,0.08840581421436078,0.09342544347762217,0.07425724373854048,0.06226050475821046,0.046613906111573004,0.04150141146228352
Israel,,,,,,,,,,,,,0.14070348947813482,0.13693846843018115,0.1276141237770946,0.13812111878880842,0.14310946233766234,0.1431201252511099,0.1411001233992936,0.15388589952444423,0.1516681725896097,0.14475712182872974,0.1460993424276389,0.14354028824951515,0.13970166379804932,0.13725136977648428,0.14737313876478073,0.14479218068803787,0.14355888177352571,0.14176158334379338,0.13520182257173347,0.13132921712285583,0.1179235128947662,0.12363959288557463,0.12177565807007432,0.14590182139353436
Jordan,0.21032504780114722,0.2119460500963391,0.1751227495908347,0.22080838323353294,0.1918649270913277,0.18871866295264625,0.18700787401574803,0.12331180270111566,0.163265306122449,0.17736486486486486,0.17451660882498762,0.18634496919917864,0.18316251830161057,0.17789373814041745,0.1592082616179002,0.16066666666666665,0.1362594169669178,0.12334293948126801,0.12812982998454403,0.1604911203683403,0.17652444607214793,0.18505899950141266,0.1792997244285946,0.15153907922912205,0.12639912969902092,0.12480535279805353,0.11814568113450795,0.1280259044216168,0.15608150080755373,0.16244397263505544,0.15010799136069117,0.1520177009798757,0.15057767691355475,0.14563701470033924,0.14476322948661693,0.144887962285511
