Country,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Peru,0.027270626,0.029040197,0.02832057,0.029186935,0.026569357,0.027775325,0.02691173,0.027680448,0.029817239,0.029218949,0.028969028,0.027964736,0.025080013,0.026447574,0.024250681,0.033163914,0.033402275,0.030983464,0.028435673,0.047036329,0.023573735,0.023875598,0.035064396,0.036195159,0.03630811,0.039253898,0.039329609,0.05216285,0.05676913,0.08214387,0.061997019,0.033524355,0.045590682,0.039848197,0.051126516,0.048459564,0.033575581,0.038701491,0.033492955,0.03411496,0.02185201,0.021904762,0.026823788,0.020198159,0.02507035,0.027461025,0.024741979,0.026353241,0.025020266,0.0199677,0.020166613,0.019306307,0.017889668,0.017520201,0.015418402,0.015094995,0.013822235,0.015812727,0.014562149,0.013039383,0.012466949,0.015296257,0.01476972,0.013711831,0.014835128,0.016430691,0.016024876,0.017450805,0.013219084,0.012652397,0.011897912,0.012058915,0.013148655,0.011782222,0.011531791,0.011211829
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,0.021980676,0.037641546,0.045314562,0.042860642,0.034815635,0.037459202,0.036210799,0.038004338,0.046961086,0.062554613,0.064493069,0.05381984,0.045756458,0.043042206,0.041212802,0.030394222,0.031566469,0.035291267,0.035274017,0.023947122,0.028495148,0.027923985,0.025777056,0.027146367,0.028059384,0.023997207,0.022581337,0.02394461,0.024359773,0.025025777,0.025301401,0.022375453,0.02040728,0.020003859,0.020061781,0.017771671,0.018695247,0.018226134,0.018758079,0.017197489,0.018036698,0.018165513,0.018074295,0.018205881,0.017245651,0.018136167,0.01971272,0.018853875,0.020358384,0.021011324,0.018253085,0.020001222
Venezuela,,,,,,,,0.025765705,0.02754902,0.032164724,0.034331272,0.029582094,0.030580444,0.014222222,0.023129021,0.025535881,0.024466891,0.026364355,0.026568826,0.028585155,0.026773762,0.024989229,0.022940164,0.026994079,0.028292683,0.024709898,0.023077608,0.025910246,0.018874907,0.020679468,0.021057613,0.019158564,0.016955153,0.015216858,0.022487726,0.029707401,0.022920518,0.01369619,0.016499705,0.016336983,0.018161051,0.027935969,0.015180366,0.018403353,0.016434789,0.021452539,0.015907469,0.015490622,0.010394834,0.017952851,0.015885552,0.01437199,0.015265701,0.015551079,0.011533736,0.011826906,0.012883018,0.018317137,0.019784922,0.018889931,0.017935529,0.012310704,0.010134886,0.011304053,0.013414717,0.016695518,0.011618168,0.00941376,0.00454046,0.022333322,0.001508539,0.017923038,0.015755227,0.003136307,0.006498868,0.005007045
Australia,,,0.028779015,0.037350598,0.051805958,0.047998604,0.03968254,0.03859614,0.03670699,0.033172139,0.032545605,0.031032886,0.023695451,0.024151399,0.023636954,0.024466346,0.026482428,0.02952293,0.034513829,0.03793764,0.038372736,0.033859199,0.029660356,0.027631517,0.026856206,0.023793468,0.022628027,0.022673156,0.022166121,0.022472022,0.022156886,0.021927294,0.022489569,0.022966019,0.023932652,0.025198118,0.025052337,0.025232684,0.025404298,0.023729888,0.021618149,0.020518275,0.020759059,0.021680429,0.021687461,0.021780299,0.021165986,0.020213126,0.019304401,0.018673344,0.018711218,0.018892357,0.018298419,0.018700939,0.018739646,0.018462897,0.018274108,0.018024927,0.018223309,0.018122732,0.017966881,0.019239383,0.018529283,0.017556569,0.01670964,0.016391802,0.017730578,0.019536336,0.020885297,0.02004233,0.018956881,0.018809604,0.020106564,0.019902782,0.019083356,0.019221991
Fiji,,,,,,,,,,,,,,,,,,,,,0.002057613,0.001883239,0.001876955,0.002170835,0.002488515,0.002187408,0.002422222,0.003004979,0.003961508,0.005075758,0.00873095,0.009388569,0.008620514,0.009194205,0.011549678,0.012414208,0.012226079,0.011331579,0.010439618,0.019695275,0.020520151,0.022701066,0.021087553,0.021667883,0.018404141,0.018085593,0.017026373,0.016257874,0.014242463,0.013649596,0.012591889,0.011318063,0.017562434,0.018245837,0.015485667,0.014865009,0.01583876,0.013235946,0.01608599,0.022371,0.015209528,0.017865793,0.016051289,0.016104039,0.014909617,0.013867774,0.015397731,0.009101473,0.011037929,0.014048381,0.014558832,0.014352993,0.015893256,0.015992101,0.013492761,0.013164816
New Zealand,,,,,,,,,0.031087584,0.02858427,0.028252908,0.028172844,0.026907332,0.02485627,0.023099366,0.02198289,0.024728337,0.023555584,0.026392671,0.02623715,0.027276826,0.025662252,0.026320302,0.023167006,0.021832679,0.019730405,0.020653789,0.020847617,0.019360329,0.021158985,0.022098714,0.021596363,0.030227905,0.027293751,0.025828584,0.024383593,0.023776242,0.023646261,0.02367587,0.024072767,0.020787082,0.021499297,0.023277797,0.022563367,0.020693662,0.018991238,0.018287081,0.018153478,0.017818815,0.017039708,0.016952802,0.01619342,0.016687421,0.015813014,0.014544098,0.013899341,0.012460748,0.011399344,0.012408205,0.011820453,0.011527705,0.01219818,0.012099011,0.011624209,0.011163464,0.010438822,0.009980515,0.009884136,0.010352257,0.010520412,0.011050321,0.012931622,0.013408421,0.011643034,0.011718275,0.012176377
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006035857,0.016312588,0.012500886,0.012664495,0.012103096,0.014030832,0.014096386,,,,0.015588783,0.015649331,0.016107832,0.01266286,0.014965361,0.014191337,0.009246859,0.008903513,0.009174582,0.010132053,0.007755161,0.010173114,0.010753538,0.008792203,0.006913945,0.006391077,0.005472949,0.003716379,0.003457632,0.003891225,0.004166378,0.0037692,0.004116026,0.003370145,0.00447943,0.003251445,0.003569251,0.005194717,0.004945493,0.004844133,0.004599002,0.003810769,0.003550345,0.003302267,0.003626987,0.003932618,0.003303317,0.00312719,0.00313337
Afghanistan,,,,,,,,,,,,,,,,,,,,,,,0.016296061,,,0.018689103,0.016108247,0.017220657,0.02046087,0.020114748,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024312538,0.019920657,0.01896234,0.025662674,0.023355457,0.020874126,0.019458357,0.018213455,0.011754161,0.010769498,0.012980129,0.009945758,0.009567721,0.009452268,0.010067459,0.011709684,0.013588569,0.018279339,,
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,0.006567205,0.006043035,0.008447833,0.01523679,0.015699778,0.012689852,0.00934293,0.008574209,0.009158317,0.010608697,0.012706737,0.01178042,0.010542728,0.011121917,0.011682325,0.012463881,0.012908618,0.01223165,0.012144228,0.013605031,0.014293905,0.015290237,0.015666931,0.015390736,0.015716679,0.015675352,0.015848344,0.013571192,0.012884228,0.010483665,0.010026331,0.009988598,0.009728101,0.009898388,0.00997092,0.009382153,0.010289395,0.01184384,0.012176689,0.011808972,0.011137294,0.011364433,0.012085171,0.012259005,0.011275813,0.011539575,0.012441008,0.012446895,0.011687306,0.010519898,0.010228184
India,,,,,,,,,0.020200491,0.02475,0.019224897,0.021360717,0.020040123,0.020743597,0.027454004,0.04025306,0.03819237,0.038714149,0.035723706,0.032239237,0.032455686,0.031408146,0.03185183,0.036524535,0.037179475,0.031586438,0.032028263,0.035345988,0.034778831,0.031627719,0.031263317,0.032613287,0.031337813,0.031862481,0.033451177,0.033230687,0.034168756,0.035690303,0.041064687,0.042313175,0.037286718,0.035341797,0.031462146,0.029099743,0.027048397,0.028235422,0.026646737,0.025784836,0.024727682,0.026477324,0.027273114,0.029571956,0.029489299,0.029244355,0.028268668,0.026777769,0.028287522,0.029105875,0.026803816,0.024782465,0.026314608,0.031293847,0.028894633,0.027044822,0.026181663,0.025488249,0.025439818,0.024574501,0.025431515,0.025315114,0.024242845,0.025459982,0.028071939,0.024803887,0.023639266,0.024430508
Nepal,,,,,,,,,,,,,,,,,,,,,,,0.005930193,0.006179106,0.006475563,0.00657681,0.006072365,0.006821728,0.008562612,0.008921431,0.008584643,0.009112057,0.010320757,0.009920533,0.01089454,0.01252925,0.012206144,0.011958272,0.011828507,0.01159182,0.010837906,0.011065431,0.010771544,0.010966096,0.010746898,0.010505526,0.009733154,0.009414851,0.009007163,0.008807078,0.009270555,0.009473696,0.009621503,0.010983344,0.0144765,0.015922511,0.017932924,0.019291614,0.017491099,0.015473939,0.015999717,0.014427424,0.013678161,0.013506729,0.012554944,0.013650013,0.014952627,0.014044269,0.014865922,0.015578492,0.014683282,0.013376655,0.013585347,0.01266801,0.011101753,0.010766856
Pakistan,,,,,,0.0631677,0.053536749,0.055737476,0.050250787,0.041727379,0.042530326,0.043356168,0.043126626,0.040978906,0.036558728,0.03648413,0.038658901,0.059046679,0.06730522,0.054046037,0.05103906,0.055120419,0.061583876,0.067355332,0.068659555,0.062106427,0.060909963,0.063215202,0.05889472,0.055474117,0.055032997,0.054532743,0.055232445,0.057108706,0.063757171,0.066437981,0.066594915,0.069221336,0.06991656,0.069718801,0.067858107,0.065327253,0.065223202,0.065709528,0.066981875,0.064273126,0.059235483,0.058202253,0.060371663,0.056212165,0.05415095,0.051898993,0.041687227,0.038789339,0.040737702,0.040914272,0.039560341,0.038970194,0.036452552,0.035119861,0.03459371,0.03265224,0.030418933,0.029192432,0.030957735,0.0308802,0.030965797,0.031629866,0.032037767,0.033644491,0.035869618,0.035058403,0.034866791,0.033917117,0.031629745,0.028014881
Sri Lanka,,,,0.002454847,0.003377038,0.004489082,0.006714028,0.005452033,0.006770059,0.009118067,0.012401011,0.01230568,0.011830524,0.011832727,0.010828551,0.008977919,0.008517259,0.008526101,0.008729159,0.008451367,0.007945321,0.008073963,0.009166423,0.013626335,,0.008748098,0.007950864,0.008035896,0.006592391,0.006843739,0.008030001,0.008344627,0.007657793,0.006267984,0.005447409,0.008891374,0.009224305,0.031607698,0.02696658,0.033931467,0.023711832,0.017985954,0.023284874,0.030820878,0.033676399,0.034317857,0.037293381,0.058611322,0.055197832,0.046306021,0.046434641,0.040301638,0.05033873,0.042869906,0.033425894,0.028689118,0.029973585,0.026395334,0.027987736,0.032606084,0.032436018,0.031618987,0.027007478,0.026853187,0.021551995,0.021540482,0.02412647,0.024170112,0.019793553,0.019769284,0.017346935,0.017521993,0.017398873,0.017126569,0.013433894,0.016400308
China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024471013,0.024540161,0.023112434,0.024495421,0.019280669,0.016934796,0.016862339,0.016527267,0.016326507,0.016550807,0.018714659,0.018357597,0.019830862,0.020593647,0.019962889,0.019385082,0.01871858,0.018695916,0.017501646,0.017160425,0.018935238,0.017335199,0.016590825,0.017009427,0.017143409,0.017384093,0.017767711,0.017688866,0.017112426,0.016735782,0.01682911,0.017566995,0.016052597,0.016231463,0.016653391
Japan,,,,,0.020709345,0.020310718,0.021931512,0.021028735,0.017458768,0.01496551,0.014321867,0.012641866,0.010805949,0.009166602,0.008829816,0.009029116,0.008750461,0.00899714,0.00879421,0.008362303,0.007938665,0.00772551,0.007732303,0.008241193,0.008424753,0.008150145,0.008620683,0.009073871,0.008916511,0.008906811,0.008912864,0.009073921,0.009067942,0.009166482,0.009263756,0.009522974,0.009584042,0.009593979,0.009628113,0.009655109,0.009497089,0.00940781,0.009417918,0.009408219,0.009483124,0.009506638,0.009228718,0.009168766,0.009112471,0.009204379,0.009385948,0.009452483,0.009159856,0.009316728,0.009403575,0.009400466,0.00926604,0.009169168,0.009029884,0.008849874,0.00907855,0.009729696,0.009490326,0.009748235,0.009567618,0.009405385,0.009578009,0.009472835,0.009295168,0.009132295,0.009624974,0.009922315,0.010174479,0.010170108,0.011058864,0.011960699
"Korea, South",,,,,,0.023628692,0.058536585,0.062422635,0.083277815,0.067961165,0.074274471,0.076388889,0.071575483,0.067261496,0.068671964,0.048238591,0.041344396,0.044104749,0.046888737,0.046851425,0.047306418,0.046943949,0.044033465,0.047349886,0.050100681,0.040347322,0.045414456,0.048787165,0.059081557,0.060349391,0.063714506,0.055258766,0.063987721,0.064158573,0.062408945,0.057268136,0.052545354,0.052255317,0.049482563,0.044686056,0.042812159,0.042902353,0.040023043,0.037111278,0.036902727,0.034178948,0.031927527,0.02892333,0.027434797,0.026633878,0.02794442,0.024925772,0.024573175,0.024278777,0.023154744,0.023286646,0.023310649,0.024672827,0.024883687,0.024696389,0.024894028,0.026035141,0.024627192,0.024729556,0.024992999,0.02503009,0.025299358,0.024949814,0.024595779,0.02421489,0.024968436,0.026712992,0.028033216,0.027974734,0.027695079,0.028120456
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058338851,0.063412434,0.062511951,0.042813854,0.032315351,0.019094372,0.017123627,0.016543556,0.016205059,0.017769474,0.016387348,0.019065375,0.018350123,0.020224806,0.017816584,0.017955672,0.015096943,0.013827301,0.010172859,0.009616567,0.010532722,0.008233067,0.006296982,0.007629972,0.008372702,0.009243056,0.008223115,0.008597253,0.008755078,0.00863911,0.007621538,0.006689525,0.006615381,0.007099095,0.006195051,0.005139363,0.00601442
Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062363148,0.069176738,0.070192783,0.075844539,0.072900419,0.066480411,0.069903229,0.063363909,0.05725781,0.060922425,0.054433719,0.049327915,0.051447742,0.052813352,0.052228785,0.049663967,0.046930555,0.04955411,0.046614003,0.041072648,0.040197397,0.037236557,0.032911778,0.028751851,0.026547493,0.026559797,0.024380014,0.023454591,0.022472778,0.02131117,0.019674388,0.019982009,0.021473734,0.023260909,0.020376494,0.020582999,0.021165295,0.019427815,0.018477061,0.018664576,0.018208169,0.018233979,0.01742969,0.018151296,0.018968408,0.018738483,0.019660997,0.021735951
Brunei,,,,,,,,,,,,,,,,,,,,,,,,0.049958534,0.038200629,0.032823065,0.02032337,0.035334248,0.047552686,0.041371723,0.045957148,0.061153663,0.02888872,0.035561819,0.039631801,0.030463201,0.025740844,0.028877881,0.046707298,0.03792515,0.066299771,0.062104363,0.064377353,0.064043501,0.062451448,0.057402317,0.059824714,0.05477266,0.062494938,0.071839646,0.075298439,0.061304184,0.040692055,0.038863976,0.038707828,0.037114196,0.025327301,0.023494276,0.023039632,0.023801522,0.022617924,0.02941072,0.028504879,0.022422414,0.021590345,0.022775076,0.03086861,0.032792905,0.035393846,0.028651285,0.026366125,0.030785872,0.036342918,0.032363675,0.0261193,0.029691071
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011468509,0.015742453,0.012782036,0.019924536,0.020713756,0.023278966,0.03145933,0.017612895,0.038423429,0.035773106,0.032384546,0.030033612,0.026620479,0.025100291,0.022098132,0.017748105,0.015196174,0.014475189,0.012967422,0.011275791,0.010431001,0.00914612,0.007982175,0.01313128,0.014930969,0.014977887,0.015479398,0.01575896,0.016567949,0.018016226,0.019098836,0.020673557,0.022084424,0.021964813,0.023955595,0.023219571,0.020900616,0.020896828
Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027059208,0.03492189,0.034218676,0.032060892,0.031631935,0.030202589,0.029172177,0.02884622,0.029019283,0.023981294,0.022854203,0.021705994,0.020097654,0.017221877,0.015308411,0.013891363,0.014104929,0.013240642,0.01356876,0.012235578,0.012661556,0.012263099,0.012643925,0.014977417,0.010191168,0.008108127,0.006844838,0.005727927,0.007001202,0.00909285,0.009457146,0.007507894,0.006587028,0.007123619,0.005789458,0.005711339,0.006175871,0.006537767,0.007115495,0.009187698,0.007778552,0.008822667,0.007922202,0.008651914,0.007189282,0.007285637,0.008862777,0.007415285,0.007679987,0.006775411
Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086753124,0.081075113,0.075220041,0.058341956,0.041867068,0.03839007,0.025942173,0.010577426,0.007915432,0.007171152,0.005839349,0.004921569,0.004337253,0.003925086,0.003431627,0.003121738,0.002738209,0.002171948,0.002045671,0.002121266,0.001994551,0.001898952,,,,,,,,,,
Malaysia,,,,,,,,0.038461538,0.034980237,0.037456106,0.040645425,0.030758097,0.026764405,0.022329097,0.02187041,0.024206143,0.03163552,0.040110497,0.047282552,0.044970293,0.044531633,0.039222678,0.051652718,0.053724431,0.04978903,0.038722427,0.041823432,0.047241626,0.039807727,0.048546691,0.037111334,0.036705153,0.042301343,0.057851527,0.053676153,0.044233718,0.03752357,0.034516587,0.032237338,0.041474995,0.024261124,0.026237017,0.025554035,0.031992836,0.029864217,0.028752454,0.028471153,0.027513451,0.024005644,0.020855587,0.016053353,0.021014816,0.016346755,0.020849228,0.022191314,0.026148067,0.02263062,0.02173929,0.020075974,0.019585025,0.018248438,0.018714869,0.014902101,0.015528531,0.014133307,0.014992958,0.01455113,0.015038984,0.013843348,0.011003346,0.009601041,0.008934133,0.009996539,0.00982647,0.009020254,0.009296717
Myanmar,,,,,,,,,,,,,,0.061234605,0.056907115,0.068471406,0.060223456,0.066956208,0.061255794,0.052017985,0.050231972,0.053104288,0.05601945,0.056512254,0.054516404,0.051139456,0.040210875,0.037749712,0.037937069,0.040397731,0.039213836,0.035575807,0.034221296,0.034568204,0.032182607,0.030703691,0.029236711,0.029782636,0.028791421,0.019724009,0.021408523,0.029591067,0.033958905,0.031710046,0.033545179,0.035231086,0.035411211,0.036848324,0.034934279,0.023137224,0.020089012,0.017313834,0.020011992,0.015625615,0.011275082,0.016704623,0.01657227,0.013546012,,,,,,,0.038543514,0.039996366,0.037895344,0.043013603,0.040892971,0.036419489,0.023597904,0.0218974,0.029904759,0.042517285,0.040855745,0.037885824
Philippines,,,,,,,,,,,0.019587457,0.018391331,0.017784589,0.01702908,0.018088158,0.018558622,0.017049425,0.015491999,0.016517271,0.017399394,0.018674718,0.020908885,0.021567565,0.020699906,0.023361569,0.028138049,0.035580393,,0.039313383,0.03621309,0.025817672,0.029649311,0.027097547,0.02755721,0.025972879,0.024092534,0.016347589,0.019825734,0.019880536,0.019652471,0.024588892,0.022429234,0.021472467,0.020107211,0.020364616,0.021575356,0.021724466,0.022941315,0.022684077,0.019144614,0.016972934,0.016157758,0.016082266,0.014713788,0.014738902,0.015508448,0.013606265,0.012778839,0.012590954,0.012914259,0.012503291,0.012023234,0.011701322,0.011534146,0.011067042,0.011895017,0.010431271,0.01088463,0.010455851,0.011679608,0.011842472,0.011313313,0.0129724,0.014068225,0.013165262,0.012494956
Singapore,,,,,,,,,,,,,,,,,,,,,,,0.05399081,0.056417031,0.050858079,0.04704631,0.042941723,0.04649257,0.05044361,0.056771617,0.051952373,0.046520155,0.046368614,0.047413552,0.046511902,0.040714686,0.046988154,0.056566129,0.054425116,0.048706115,0.045478653,0.044928983,0.046321445,0.044483567,0.044713686,0.040917649,0.037914351,0.041787979,0.04253314,0.044500365,0.05211053,0.05207354,0.045188863,0.0482625,0.049249863,0.048696476,0.044168051,0.042750431,0.039229112,0.036025528,0.038500268,0.038824233,0.033813984,0.031938746,0.031081662,0.030384911,0.030478604,0.030467127,0.030955427,0.029718748,0.028079333,0.027601757,0.028118832,0.025987935,0.025777186,0.026586657
Thailand,,,,,,,,,,0.035759854,0.032486218,0.030147675,0.024652649,0.020976768,0.026285468,0.0261604,0.024300254,0.023259193,0.021653679,0.024268169,0.027545602,0.029913666,0.030652985,0.035609764,0.034742474,0.02882243,0.026554386,0.027952328,0.03131421,0.034817734,0.039237142,0.043809194,0.042444549,0.040631625,0.041203692,0.039533588,0.040644388,0.04189115,0.037953282,0.033613866,0.029335011,0.026846671,0.025942502,0.026450248,0.026574229,0.025248245,0.025023834,0.022737824,0.021515251,0.021739225,0.018563683,0.016237976,0.014881116,0.014298852,0.013282796,0.012329057,0.011283566,0.009861918,0.009501232,0.010191892,0.012526619,0.015403476,0.015225559,0.013906345,0.013898889,0.013452509,0.01379976,0.013373268,0.013233109,0.013309824,0.013263935,0.013272981,0.014607793,0.014183685,0.012445458,0.011655812
Timor Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017802293,0.037692816,0.043726971,0.036470316,0.050187096,0.029926287,0.019694935,0.028772837,0.02270369,0.020468459,0.023180507,0.015883315,0.0159441,0.013178592,0.016957508,0.017816901,0.010831216,0.011070852,0.012618706
Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039537678,0.071016104,0.072865127,0.079108569,0.055953172,0.033745884,0.022586947,0.026493553,,,,,,,,,0.021286411,0.020143798,0.017809609,0.019383646,0.023047573,0.021563729,0.022652087,0.018153959,0.015565494,0.017183133,0.01744077,0.018229577,0.019070281,0.019505618,0.018038723,0.018065014,,,,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010626202,0.008387317,0.010324217,0.012019945,0.01112939,0.011497383,0.008196071,0.007846451,0.009998175,0.009983377,0.010299275,0.009882397,0.010363212,0.009789988,0.012968768,0.011546685,0.011030332,0.010144156,0.009365136,0.010469064,0.010780846,0.010416921,0.011097215,0.009335518,0.00831895,0.008356258,0.010209164,0.009071887,0.008192817,0.005174358,0.00480059
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008529557,0.008250556,0.010902816,0.017905169,0.015479801,0.017630187,0.015906341,0.018512476,0.018826787,0.014544226,0.016150871,0.016967288,0.016833068,0.016144018,0.016656395,0.013388219,0.011891989,0.014331099,0.016110185,0.01394428,0.016279722,0.016223608,0.01713569,0.017520241,0.016973896,0.015760111,0.015372589,0.013759169,0.01577175,0.028402731,0.03053052,0.036219081
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66E-06,3.48E-05,1.72E-05,0.010986133,0.01289141,0.016950949,0.017130316,0.013920446,0.005981745,0.005807839,0.010488369,0.011187915,0.011313363,,,,0.010221871,0.009547685,0.009528551,0.010938066,0.009991427,,0.01128385,0.012819718,0.012080672,0.010371853,0.010485653,0.009969662,0.00947974,0.010241536,0.020025987,0.012239985
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017976471,0.023158462,0.020417444,0.039622702,0.031140273,0.029018748,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015274824,0.011080287,0.012341859,0.014024958,,0.0163765,0.011517799,0.008347708,0.005977928,0.005389213,,,,,,,,,,,,,,,0.035554826,,,,,
Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060520216,0.058483171,0.056515957,0.05441282,0.061175045,0.056514262,0.056261865,0.058622289,0.056173166,0.051676127,0.058883007,0.057912704,0.046708878,0.031994511,0.025478191,0.020535874,0.013790296,0.012830808,0.012382426,0.012492101,0.012463602,0.013092914,0.013200345,0.013368429,0.013811579,0.01350005,0.015677691,0.018207653,0.019848689,0.015172171,0.015585919,0.015282663,0.014870826,0.014089821,0.01346516,0.011623039,0.01103581,0.01109151,0.011605448,0.01280806,0.012958357,0.012429881,0.012109834,0.017439917
Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039043729,0.024166977,0.018896028,0.015442197,0.013865335,0.012361529,0.012206121,0.013765862,0.012803414,0.011364303,0.011455719,0.010870558,0.010258269,0.009888576,0.009227723,0.008525936,0.008400474,0.008073242,0.008272983,0.007425768,0.006790977,0.008083823
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043962707,0.038334435,0.030432316,0.029726338,0.026092716,0.024926173,0.023741313,0.024029341,0.024307014,0.024530591,0.02645172,0.026524558,0.028625195,0.027796766,0.026912015,0.023737117,0.022353503,0.020817619,0.022285399,0.02131864,0.017395115,0.016424615,0.013140003,0.01329819,0.014540428,0.013096022,0.012459336,0.012438458,0.012222085,0.014492941,0.03133569,0.015934612,0.015174909,0.015922867,0.018473728
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076073864,0.107267572,0.111481773,0.091756913,0.081632147,0.075215864,0.055952513,0.044163769,0.030209866,0.027046086,0.027098436,0.02027701,0.017418659,0.01745637,0.016701354,0.016168093,0.018317215,0.017898151,0.016708039,0.017411829,0.016616223,0.016175954,0.018163391,0.017538067,0.015935233,0.016367668,0.015469675,0.016035036,0.017025613,0.019694441,0.017928288,0.017798922
Czechia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023304041,0.022834009,0.018436228,0.017319047,0.016620458,0.018259318,0.018590699,0.01877357,0.017512496,0.01824407,0.01892764,0.017137032,0.017788222,0.015678353,0.014237163,0.012324716,0.013105641,0.011947722,0.010778365,0.010632168,0.010150837,0.009662278,0.009465821,0.009961281,0.009566554,0.010884495,0.011522926,0.013224499,0.013973458,0.013785284,0.015241896
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00761752,0.010416303,0.009580983,0.008735961,0.010467725,0.010674917,0.012871134,0.013763271,0.015022145,0.016671295,0.017430493,0.016996892,0.014509199,0.013875621,0.016573202,0.017671976,0.017990598,0.017004256,0.016789333,0.018976728,0.019089636,0.019253574,0.020260417,0.020691644,0.020097665,0.020090871,0.02035704,0.022967568,0.020308662,0.021604426,0.028666539
Hungary,,,,,,,,,,,,,,,,,,,,,,,0.040300752,0.037416851,0.032736573,0.03006993,0.032078414,0.03335405,0.030062394,0.029553265,0.032396379,0.032390444,0.033425798,0.033337607,0.03243307,0.033359366,0.03147675,0.049724291,0.032237325,0.031555773,0.035962233,0.027861621,0.02563538,0.021614698,0.021796532,0.019065683,0.018241344,0.013247275,0.01259061,0.014766844,0.012721642,0.014336126,0.015131002,0.015701271,0.015937738,0.016426216,0.014727238,0.014098362,0.012185665,0.012672143,0.011797676,0.011259852,0.010219904,0.010370906,0.010264986,0.009434038,0.008578096,0.009047221,0.010020199,0.011935529,0.010060684,0.013352425,0.017600694,0.013237413,0.018356572,0.021278432
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000163028,0.004815973,0.00722607,0.008047759,0.007039537,0.007217407,0.007583293,0.007942803,0.007778681,0.008028997,0.008044206,0.008317272,0.010230374,0.008459288,0.011448417,0.012541804
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007352954,0.008387572,0.008056568,0.006391447,0.005821149,0.00587848,0.007509408,0.00881715,0.010415388,0.015422083,0.016100243,0.015956582,0.016106219,0.017052346,0.015503988,0.016226414,0.013773678,0.010835925,0.010711481,0.009076622,0.00938942,0.0094346,0.010373543,0.014500623,0.015935113,0.020614981,0.020214001,0.02162111,0.020870234,0.020941585,0.022675427
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008122606,0.004933776,0.004543729,0.0050398,0.007471112,0.012292543,0.009701025,0.012167,0.013619436,0.012712887,0.011212285,0.011959433,0.01163454,0.011651848,0.011136076,0.011316086,0.010828038,0.008786591,0.007907008,0.007652658,0.007629075,0.008795963,0.011377482,0.014775059,0.017120705,0.019663749,0.019955408,0.020652386,0.019565103,0.024466216,0.027156783
