Country,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
New Zealand,,,,,,,,,1182.605099,1140.533976,1126.825755,1158.229188,1187.605022,1115.850148,1088.126235,1108.969826,1322.485698,1316.156478,1494.8326,1450.414517,1533.403166,1591.976951,1738.143872,1634.82075,1658.462274,1612.251481,1664.769153,1695.820957,1629.601413,1650.018814,1744.615836,1750.316368,2430.160162,2307.676933,2116.92092,2064.849722,2141.112473,2123.528873,2316.159443,2374.218876,2088.802335,2159.462328,2248.909684,2119.617866,1983.262042,1938.149656,1963.133636,2000.890181,2017.203149,1976.384635,1979.010283,2005.889728,2014.47181,1968.642642,1894.043527,1868.290073,1750.322841,1729.352761,1913.471539,1930.906635,1872.824377,1965.586566,2001.621342,1935.515719,1882.347524,1838.181044,1834.038372,1891.840633,2087.061223,2235.577093,2441.533639,2971.723443,3059.3338,2792.436093,2829.085839,2986.679176
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.88969803,95.88569578,92.78398678,96.7009873,100.9301224,109.244052,99.97461715,,,,105.0119261,105.6198572,108.1086316,106.9489074,116.2353677,156.4131188,111.6766387,120.7392982,136.5969116,166.6534251,121.8293782,157.0387547,166.3635487,132.0113164,102.1821159,90.1114651,75.39137271,52.29129639,47.30494368,52.96835466,62.48959069,61.81895071,74.57540123,61.37700353,77.51364665,64.24479439,74.30391889,107.6458056,104.9612485,116.9623773,110.2662858,92.63460154,91.31125975,89.1156781,99.44946867,101.1911538,90.15448884,97.48777575,94.11025699
Afghanistan,,,,,,,,,,,,,,,,,,,,,,,62.80031754,,,72.82253708,70.78232299,74.30350761,94.7664231,99.97408861,,,,,,,,,,,,,,,,,,,,,,,,,,,183.6483238,165.3780543,167.1894795,257.3663452,224.2921551,252.4079487,269.9126734,265.4850398,198.9558027,183.421702,223.7219699,178.9138711,177.2400563,174.272685,190.3353144,228.1065483,263.9042018,268.6006345,,
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,211.9824454,239.8180266,246.2581926,435.8415188,525.550002,468.8097739,445.1673259,468.2628642,495.2620545,572.319094,729.9277353,717.7234357,660.4779964,720.1701962,773.1101836,849.789217,929.7738504,924.2060355,941.3731075,1083.322402,1176.458932,1319.363896,1357.237648,1417.465128,1508.650676,1530.17129,1586.185015,1656.113405,1654.803261,1605.435652,1610.411097,1640.931917,1663.460492,1790.466966,1884.250405,1861.643921,2171.946313,2615.395299,2771.852776,2915.942669,2905.829771,3105.925214,3508.67775,3856.201581,3757.270384,4136.843892,4723.413952,4803.02006,4757.746569,4473.791826,4459.704236
India,,,,,,,,,2927.40061,3500.958266,3506.901827,3237.768716,3268.892962,3526.544138,4847.192866,7934.992681,7745.672562,7571.20616,7129.363328,6661.098167,6898.221663,7310.750489,7538.432553,8988.255806,9476.559424,8370.223837,7794.876582,8748.592822,10045.08981,9543.846804,9980.022708,10754.29698,11036.41182,11652.11984,12642.72622,13083.44296,13840.21227,15524.9983,18352.3517,19769.0895,20242.14949,21330.05468,21010.54272,19617.86489,18748.97468,21176.18276,21270.68467,21908.24709,22305.458,24691.41933,25761.27659,29938.37614,30892.77738,31968.73352,31869.78246,32581.35384,37846.22031,40276.8313,40603.17172,41093.66178,46610.48938,54876.60948,55097.28307,55603.63358,55321.45496,55358.07281,58055.35989,58606.92885,64584.08171,69133.65013,71568.22018,76620.72741,77085.46974,76596.8642,79976.78933,83334.46007
Nepal,,,,,,,,,,,,,,,,,,,,,,,21.37877912,24.78611962,25.2444621,25.7685964,25.61508294,30.92218235,40.89693537,41.38709005,42.04597431,46.81062248,47.3836535,47.92149848,53.46593386,59.61247794,65.88305712,70.64916968,70.25572391,71.23509244,73.59241525,80.12735597,83.48154731,85.60537769,88.93390191,92.71482281,92.15263335,91.1233324,90.64768158,96.03530106,97.45769502,105.3775159,115.8680139,149.8597963,199.4964733,222.3908822,265.5763098,293.6534895,276.3365619,265.9939322,280.4365216,314.5436019,329.9870625,341.1323078,323.6225092,354.6833674,400.8763552,384.9788767,408.998631,470.5929599,461.7260938,447.0674286,459.2391912,453.4211271,417.4952194,408.0275404
Pakistan,,,,,,,,,582.5585625,483.4930259,501.9323408,591.680537,616.5416634,610.2508215,584.9090003,632.1088646,712.3210588,1150.311673,1341.289509,1092.639341,1123.345509,1221.628264,1332.737844,1481.191699,1660.372338,1551.253287,1547.338502,1620.073367,1633.43687,1626.281506,1730.598013,1830.739477,1977.968049,2149.010731,2589.605824,2889.486123,3105.324347,3380.768239,3634.475401,3974.465156,4113.437984,4125.60433,4354.19244,4661.14697,4956.086282,4930.759299,4789.094917,4871.88879,4870.609571,4663.547028,4663.507608,4709.621007,4719.70658,5048.996479,5429.74501,5802.245578,6040.710653,6287.193935,6391.234257,6435.697893,6067.548358,6252.904536,6538.511173,6892.575948,7309.541259,7560.47513,7952.296962,8638.293422,8933.85691,9792.526263,10952.02965,10818.69657,10642.27596,11096.3144,10358.13859,9025.066954
Sri Lanka,,,,6.680124722,8.71793981,11.85612818,18.8779307,17.30665884,20.69390944,28.29130989,39.87506042,43.23302539,43.55432966,44.17904139,40.38136244,34.67101817,33.64808618,34.86311746,36.86785791,37.86270125,39.87592805,41.15081647,51.55951426,76.76488254,,55.37068638,57.8799043,61.33990984,56.43610818,69.76824313,85.54570011,98.5758432,91.06866866,80.73687189,73.91401207,129.7168004,145.8767652,520.2056184,454.3200307,581.711381,402.4016161,310.4455958,422.5888352,576.942879,646.4358966,692.467035,804.3331641,1353.811241,1264.987764,1122.496675,1176.886687,1059.982986,1417.972726,1183.778684,979.4017702,880.7826977,981.3778793,908.1217442,1048.589884,1284.22644,1470.239267,1518.560787,1415.321068,1484.263613,1339.905682,1375.967624,1613.423674,1738.923871,1517.377921,1580.004979,1448.434047,1464.649519,1363.948763,1400.779918,1002.002151,1141.614282
China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21198.3886,23044.61479,24494.30992,29788.20849,27392.87553,26357.35857,27376.2088,29002.73552,30940.59104,33783.29833,41184.63607,44577.78415,52857.24996,60708.91422,65701.73067,72368.64849,79470.14337,91475.31027,100555.2247,110018.4489,133500.7177,140076.0284,150373.8666,165824.085,179306.6618,193619.0609,208818.9061,220839.6455,234421.6269,248153.1606,260242.5213,272509.0547,279605.7782,291958.4285,309484.3168
Japan,,,,,6845.852728,7111.261725,8011.556487,8322.651779,7778.842146,7444.415049,7604.293094,7593.357563,7604.700243,7391.999863,7567.538201,8226.228019,9031.436994,9692.071678,10470.46211,11221.11893,11973.11804,13005.21871,14248.52121,15711.65068,17539.19693,18508.77595,18966.06035,19733.11568,19906.71873,20491.85705,21667.37423,23057.16236,23426.29529,24266.1541,25065.47108,26305.30685,27507.52063,28983.45928,30258.98752,31512.21142,33102.23517,34535.00963,36225.83369,37140.96871,37699.06055,37546.91411,37534.10974,38155.70247,38849.81338,39178.97664,39223.54183,39019.27042,39223.88182,39910.533,40109.31747,40160.09355,39999.63906,39927.30939,39418.51887,38906.15248,38531.71847,39253.5286,39394.09712,39926.57329,39442.52986,39279.42167,39699.94813,40397.42151,40157.382,39891.73017,41899.82809,43091.61172,42722.20667,43660.12799,46880.19467,51887.97919
"Korea, South",,,,,,184.6513714,463.203221,513.4417503,735.9282826,632.5972317,746.7721087,792.3178786,768.3796206,801.1399658,929.486054,768.3664569,726.654067,763.4472447,1378.716764,1532.80654,1805.93485,2082.068951,2152.460203,2529.880401,2959.327509,2976.863507,3807.599225,4394.755791,6317.016757,7508.632397,9352.467076,8783.896608,9622.766185,9970.284063,10393.76487,10819.13549,11092.89987,11992.30021,12893.67933,13245.17089,14070.87591,14964.31377,15511.95849,15935.3482,16915.32639,17694.90991,18206.79823,19903.23928,20183.09332,20679.75708,19957.67084,19422.29886,20617.25258,21206.95318,21791.36457,22532.22157,23522.09972,25439.76764,26356.62518,27550.34272,29352.65461,31198.0842,31457.30768,31888.31927,32700.25802,33690.8775,35016.19826,36376.4777,37287.92608,37973.84371,39899.70961,43113.96378,45382.45689,47359.24048,46365.42071,46897.50895
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.1342169,112.271293,49.52918016,47.12136666,40.98541463,57.80634848,48.8466226,44.57561183,46.23523764,47.25881675,60.07774549,54.92372763,60.18568071,56.89857854,61.97227537,60.03387656,73.53473777,96.04497031,88.23311314,57.00882024,71.27085979,97.40748927,119.1478377,110.2260851,119.0062176,118.0600624,120.8842178,119.6768164,114.3812426,122.4239785,126.7174434,121.5497611,107.5040976,131.662484
Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4911.214201,5964.860829,6844.722629,8124.607542,8192.48238,7614.158009,8351.03541,8359.891922,8423.249229,9411.370516,9769.744775,9930.330011,11051.89669,12121.3344,12788.53629,13159.00987,13303.30572,15081.1276,14898.86728,13806.22201,14243.20135,14183.35979,13267.00803,12105.95346,11641.87492,11430.94124,11054.83535,10949.27904,10968.40792,10553.10155,10124.07362,10713.01629,10908.26451,11748.48194,11103.85781,11209.73349,11604.57336,10959.3771,10895.81478,11483.48717,11286.09416,11436.04805,11189.28252,11933.76359,12459.77839,13463.88649,15261.44644,17014.26628
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.4218288,397.7266678,412.2819886,278.8678368,227.0518367,239.113363,251.7189278,228.0244169,367.7079802,367.0181715,414.7674975,413.1072739,394.4202239,348.8060186,360.2360195,344.2016893,385.7937998,448.9360651,404.8462947,361.9161687,342.532023,315.4303309,335.3249468,350.0062219,275.9421205,334.6223409,376.4800267,389.4657531,401.8794782,394.4645282,411.6042856,403.1291424,396.0512551,395.8208524,514.4387982,450.6871594,432.0856006,376.6507722,374.9075084,441.2542557,460.6392116,458.1683057,435.8573512,430.3769316
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.245040862,2.036638878,3.071223009,5.634624794,13.10052577,30.53990166,68.30594497,98.16724833,216.1038472,240.7449775,221.9231063,210.1817367,187.4608687,193.9530805,181.2096338,162.5393522,149.0667919,155.3783783,154.3298344,151.2106358,153.221256,145.0839667,122.2008237,208.8359283,249.4984353,262.6045855,286.6911531,311.5861304,343.4079971,399.8568767,455.2807211,529.4962786,611.7523678,659.6192889,672.6689636,661.103003,618.689402,658.599682
Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.000343,1723.968446,1724.198828,1788.27771,1952.669417,2257.899254,2622.296883,2954.778895,2918.191278,2680.319268,2677.870807,2658.696896,2616.686257,2384.34767,2278.327317,2335.644773,2582.519859,2626.515861,2827.938403,2714.924463,3000.620558,3158.010012,3533.513117,4644.12514,3036.640008,2307.398763,2374.056539,2110.674931,2551.288547,3430.597836,3835.421059,3331.220203,3382.631262,4067.692556,3779.26747,3965.077735,4656.716813,5338.550758,6129.617967,8240.983916,7260.817511,8443.526727,7879.748293,9083.9788,7986.570174,8381.707406,9757.959983,8837.007607,10133.92349,9384.799902
Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.479834,202.5338452,204.9795071,171.6533997,131.4896742,120.6063392,82.20846751,36.24414427,28.69721012,27.70030037,25.57206133,22.41191307,21.21302366,20.73803114,20.79976134,20.78489281,19.27776429,16.10417993,16.19429994,18.12036875,18.53363074,19.07995536,,,,,,,,,,
Malaysia,,,,145.0774275,235.8477762,317.1387053,295.7842949,265.3962072,242.6724199,251.971658,264.937783,230.8855961,213.0949813,176.7669368,182.0086905,245.0297672,342.5778362,480.6446943,596.684998,550.5135665,570.2263952,554.912306,756.6192207,848.1961457,835.8116681,774.130061,870.0182045,918.877889,948.7621287,1271.458692,1085.871047,1269.621163,1575.030593,2122.126704,2021.075925,1807.896289,1666.925885,1488.097603,1275.018401,1852.464707,1203.654652,1442.372235,1549.137458,2108.853135,2095.309886,2226.56159,2412.813226,2565.357671,2466.731063,2318.339295,1703.88479,2305.196043,2092.725412,2603.624518,2958.5153,3768.407689,3640.269001,3893.945317,3810.458282,4254.694253,4350.890903,4107.274475,3590.77614,4025.256424,3838.889621,4182.92727,4215.441732,4538.852469,4345.435313,3651.480449,3331.819659,3218.202244,3415.444296,3577.37525,3673.788248,3922.696896
Myanmar,,,,158.5395508,245.4217676,349.5475448,438.0686226,385.364923,386.2527754,396.0939369,435.6613874,472.0263707,456.1315911,436.9206018,470.4701339,534.7005981,524.2665192,487.8981122,382.3224002,366.8748192,367.3201072,420.0629125,469.590248,478.9273701,467.5804664,438.849153,362.7242817,313.8436704,301.0734597,350.2662604,388.5341206,370.6263669,387.2169202,433.0209774,417.9338852,401.6906769,392.4524792,391.0040003,364.5140414,232.9470034,241.8164193,429.6614096,510.9043605,443.4262363,513.7007705,591.2738707,628.3472533,668.033159,713.341765,593.1832119,488.8739738,484.1926749,652.9613249,585.2231877,426.1859903,634.1366437,708.0720059,716.1716184,,,,,,,2969.236076,3264.971489,3288.262752,3816.696153,3650.545651,3464.454523,2356.675942,2279.559408,3220.027517,3785.876093,3731.993506,3562.518634
Philippines,,,,,,,,,,,576.7136066,595.6674695,592.076754,607.3034773,682.2114024,770.2452096,707.1527932,685.706356,764.0685073,849.4590777,986.0004671,1189.5194,1290.083659,1204.25091,1405.260118,1872.516561,2427.89466,,3128.535411,2989.669359,2287.648422,2736.901716,2371.116851,2463.463187,2372.678698,2327.598262,1492.864747,1603.630919,1692.680031,1802.906816,2318.98909,2182.324887,2167.923953,1972.056768,1990.798596,2156.134984,2258.17306,2513.029511,2634.637016,2352.891264,2323.568681,2294.051215,2423.781608,2286.129561,2406.784084,2682.024618,2527.130914,2575.00039,2662.560756,2916.437521,2916.874772,2805.077021,2946.607551,2993.538172,3039.629994,3469.846842,3219.00728,3522.686736,3626.802018,4309.631951,4577.612714,4563.817468,4700.651957,5303.770057,5321.933198,5258.634064
Singapore,,,,,,,,,,,,,,,,,,,,,,,928.8026094,1124.186976,1189.345551,1151.37751,1059.789096,1198.324497,1447.470182,1721.052747,1683.963203,1670.239342,1877.098605,2081.650547,2199.863751,2130.859062,2627.648612,3081.859144,3009.118407,2983.693298,3218.064794,3564.12244,4090.174071,4231.385493,4498.291639,4641.288441,4797.013995,5745.975017,6294.410229,7063.862576,7999.430131,8148.96576,7881.41579,8069.867781,8507.952177,8591.807296,8754.23574,9299.550822,9383.347675,9745.191284,9811.831112,10139.19852,9944.183017,9589.994949,9366.308691,9335.897652,9608.718382,10248.4326,10896.35909,11186.44947,11284.70679,11154.73004,10645.29421,11390.94862,12034.03724,12200.24821
Thailand,,,,,,,,,,529.032073,469.1737036,481.4125153,448.5565028,388.2759412,507.5467637,539.1028991,553.6261841,597.2563327,642.7505657,737.6669761,886.9752456,1035.197889,1217.214044,1464.700049,1511.10164,1417.290927,1320.414102,1433.535918,1761.583104,2119.78931,2678.059122,3114.43676,2988.132592,2914.09747,3107.342894,3145.527497,3439.707053,3700.755254,3531.87563,3501.248548,3530.099607,3650.686854,3918.329684,4338.428788,4726.975336,4860.493179,5258.234421,5247.026747,5160.897665,5013.187825,3956.625206,3515.889984,3357.01294,3346.308163,3332.20466,3326.544109,3261.439109,2985.554376,3032.722664,3437.766931,4284.554007,5287.059759,5663.993994,5213.401766,5410.441309,5376.823931,5605.026651,5805.023992,6104.202239,6415.284396,6587.400038,6751.417794,6996.172148,6885.707137,6030.950057,5639.779544
Timor Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.04484742,36.0835933,45.39383479,41.47389105,63.54674583,43.05431029,29.51123623,42.92851362,36.70360431,34.02947246,42.1827189,30.36883805,29.31778053,23.21702878,38.38334821,42.70110096,41.96751762,44.311,51.99129149
Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.849104,1382.045991,1824.591598,2174.797205,1546.784882,976.1985319,765.0128672,1043.25276,,,,,,,,,1927.983644,1974.26952,2059.774579,2424.677062,3123.835746,3077.104858,3390.888051,3768.561594,3517.717246,4096.412694,4283.576371,4747.167164,5189.130044,5615.855098,5599.171969,6030.984844,,,,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.7708329,278.505228,287.4251238,310.2790412,290.064859,287.9983355,240.7422398,252.2788894,370.9271335,406.5457087,481.2425788,549.8902189,693.1139041,810.369619,1218.39887,1156.91401,1091.082989,1198.395609,1321.038548,1543.042909,1742.461649,1738.976835,1789.666353,1510.055374,1449.959442,1561.746733,2039.146372,1724.320025,1712.704014,1163.053994,1062.738359
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.23398283,26.63457567,28.14572845,43.28164768,41.10098315,49.73213504,45.24905752,54.80453348,62.95811304,51.42290979,57.03269256,64.75088996,69.41154911,68.23029387,75.22021416,68.3925576,64.63457011,78.03837626,88.98340222,85.69769183,105.6895922,113.054238,125.2328282,129.1644924,137.9258715,138.2306676,142.5227977,144.882301,152.773021,300.8773986,352.1328098,433.6367178
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8384915,138.4642361,43.92077833,12.64911532,13.60861534,19.50355311,22.33106386,18.679497,16.14294925,16.02662353,34.13573665,44.1928427,51.866752,,,,43.33370573,44.54292461,50.01978243,62.16526331,64.54812394,,82.5146714,94.05766187,94.73146319,87.86423428,92.56583028,90.89842664,84.87496255,100.1103986,203.9420833,131.969855
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.2091222,131.25624,126.3354244,191.2387781,162.1485539,175.3893596,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.78067653,24.91905772,33.28721484,38.6828132,,59.11036077,50.86276127,43.82745527,37.29643132,39.46743976,,,,,,,,,,,,,,,1678.920692,,,,,
Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0009353,306.2514067,216.5188105,165.5498925,151.5335145,144.8473918,134.9758915,121.2102603,84.62969808,80.01907403,92.67095071,102.4987113,116.4733185,116.3104165,130.6625237,142.8088332,147.9400132,181.7099264,224.8811409,264.9787327,209.6515986,225.2211678,224.0204163,218.9302366,206.1217308,200.3290352,174.4484528,167.9015605,174.2453468,188.6156233,212.1836043,205.6966059,217.8604825,228.6931596,339.9297818
Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.3581273,269.6130154,241.7414524,201.8159265,194.0324128,191.593782,199.3137238,219.2700527,204.5153764,181.0796927,178.8065033,173.4322537,168.7218777,173.7764076,172.3836329,166.0204244,172.1401734,173.4419523,174.3139432,172.5678325,166.5450427,199.986238
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4544.349724,3670.722974,1987.162607,1501.579533,1134.817605,972.1191661,957.0451969,785.2089135,733.1533281,847.7798355,961.334612,990.9917271,1097.510083,1107.40779,1126.555071,1052.703598,1077.010803,1066.196589,1247.067896,1218.251592,971.8485036,916.6636031,762.2745396,763.3193647,823.3628024,769.5641759,780.1571571,835.7665948,866.5261815,1069.791597,2456.21039,1230.005378,1307.951147,1436.90137,1721.36822
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054.845558,2609.59897,2932.687182,3119.139792,2923.339895,2949.208088,2273.784401,1773.225627,1256.536394,1164.095002,1259.34674,1019.177579,925.9648832,966.1574808,976.5575725,1004.981465,1153.88819,1051.389682,974.25334,1008.449658,921.751251,880.8640531,988.4607952,983.9762587,935.8592352,994.2936393,971.2750527,1053.73893,1028.79688,1340.293113,1282.110613,1290.519382
Czechia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3125.634087,3228.683776,3096.271746,3071.808968,2904.634234,3152.817232,3418.605728,3529.844573,3395.830671,3624.821882,3936.500276,3779.441776,4132.187003,3817.229444,3683.879868,3140.797855,3233.700394,2933.530626,2641.801159,2539.534437,2421.695504,2409.778177,2504.927895,2715.218623,2711.794303,3197.772535,3523.216073,3863.83062,4206.866148,4005.428326,4328.59104
Czechoslovakia,,,,,,,,,3195.463916,3335.716559,3188.865508,3233.877275,3554.89569,4104.037511,4212.100813,4001.980211,3783.697757,3765.025096,4043.227762,4509.073386,4738.666525,4935.666519,5032.275831,5391.613653,5719.872396,7060.036483,7234.625563,7776.6317,7693.739114,7956.412878,8103.84571,8028.706563,8357.938228,8363.297669,8469.127516,8624.140959,8882.241949,9381.735429,9304.099803,9359.148688,9582.983621,14153.34001,12346.73467,8098.762029,8215.306725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.67915026,80.37556698,102.2550406,101.3203578,98.57369387,131.5583389,139.2793755,173.1842554,204.2512186,238.3370191,284.5726941,328.9277858,346.9546392,332.3102455,364.2199378,493.2745426,482.8893786,418.3767795,400.5816442,426.2329629,497.9810132,514.434471,550.6447748,599.2443182,644.16171,663.0174848,697.1947393,744.4740474,827.9664203,794.9201572,818.2789637,1052.869699
German Democratic Republic,,,,,,,,,,,,,610.612988,610.0669854,1618.643524,1667.742377,1721.595691,1830.200956,1881.039872,2141.61781,2849.527277,3110.444915,3426.634365,3667.507366,3890.428169,4274.413825,4602.166426,4964.134572,5274.392983,5694.112821,6010.172878,6250.245887,6740.258683,7290.839166,7701.590668,8163.686108,8708.445288,9287.120863,9986.648867,10740.65885,11126.14452,11388.26965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,2299.308837,2241.33692,2457.790616,2646.271049,2483.550417,2585.540795,2929.2718,2911.996107,2905.704173,2999.45543,2964.528722,3029.262462,2871.990125,4479.045879,2904.927462,2947.00818,3406.720276,2699.282069,2335.38297,1754.07843,1694.558857,1459.595832,1445.199369,1088.482665,1023.663565,1259.074062,1125.022259,1285.788131,1418.954805,1558.548514,1701.973909,1837.002094,1700.96133,1683.804981,1508.813204,1536.745498,1428.214349,1273.015491,1142.003278,1157.779979,1102.072872,1042.138062,1026.498303,1154.649897,1319.024173,1665.185642,1507.600889,2127.566087,2756.957466,2248.602092,3256.817191,3884.691369
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.917246619,29.10162295,41.79589384,49.01407804,44.05393456,46.9181835,51.54241763,57.83791896,60.10076427,64.35678532,66.9687809,71.32560701,84.02701377,79.0025916,107.6015802,123.7955296
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.14,119.3467595,115.6528288,89.91532335,87.07091176,93.80618735,121.926585,152.3131805,191.1844723,312.5802447,360.6224506,389.2739666,452.9868388,569.4509659,620.7651344,608.2094851,386.2694831,292.4684298,302.6669747,278.2280134,298.7287118,309.8127991,353.7054241,509.7900309,578.8772757,789.0830118,789.2150977,829.5404195,858.750715,856.1427718,926.1007356
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.3402619,104.2870581,108.5736472,120.8952669,198.660956,345.53203,264.2751668,345.1717826,404.7271975,403.4702712,394.6448916,455.2719673,496.3041872,549.3151711,598.8564464,617.5966877,465.9340088,388.9391438,375.4883203,376.0764818,389.1258366,467.898921,623.3799052,835.4428423,1014.600557,1221.624889,1303.128638,1357.531421,1391.222286,1734.372765,1924.409675
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.8226072,127.3328012,130.872159,116.1434475,133.0233085,423.0640307,183.7181153,167.5410569,178.7544429,166.5438483,158.5291038,183.3290218,168.2329663,164.1103754,139.6020965,130.2389737,123.0401302,122.8608818,121.0562915,116.9146684,121.7834602,115.2053043,127.9270271,163.5402511,167.1157615,206.7488081,220.2141874,235.9069517
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.12438585,83.07122548,75.12536505,85.57083437,78.57565584,80.18569045,78.05825289,69.17575029,62.71505958,65.85172594,65.34293417,71.27595711,73.08951486,77.63069188,80.02944852,88.35118343,91.39455105,98.01151901,102.9763659
Poland,,,,,,,,,,,,,,,,,,,,,,,5043.698156,5383.834177,5418.444728,5773.451848,5833.595542,6214.009157,6463.984643,6876.996493,6593.1548,6623.911024,6255.178915,6323.087943,6971.67804,6201.502602,7004.74477,7551.703753,7836.948249,7617.141556,7875.419118,6398.779969,6646.886549,4680.265985,4534.676848,4969.716153,4961.427467,4992.448021,5253.732085,5757.185722,5979.041133,5886.792955,5721.859371,5900.830578,6002.202261,6245.437527,6541.796272,6987.74145,7428.321453,8391.23158,7632.399013,8050.611606,8434.908363,8552.858319,8627.608299,8557.751676,9520.936824,11330.45664,10702.86237,10944.68392,12396.73264,12605.48491,14426.15677,15153.71223,15341.31342,26778.82162
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4444.66977,4487.155584,4041.599227,4155.984111,4237.6876,9570.201944,10153.02016,8316.149511,9060.278971,9648.543477,4249.651659,4407.793876,3448.007595,2081.507136,2482.185961,2420.251896,2352.055597,2637.216216,2395.200147,2161.61406,2057.547087,2157.870971,2146.231792,2213.849492,2380.690049,2517.603114,2595.371796,2488.848646,2742.993783,2332.337505,2148.07243,2222.093438,2161.621907,2326.347139,2542.159267,2932.634412,3094.198251,4198.377469,4669.377512,5111.309706,5467.412086,5348.190882,5187.965337,4944.737069
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.248442,1325.509506,1213.342937,1137.245843,1645.394332,1310.117171,1449.120324,1269.818553,1173.175797,983.2142236,992.055855,1118.578887,1085.356059,1067.059925,1035.279925,994.3288078,961.2216814,930.9841965,940.1290778,904.8196899,896.2299644,1000.714322,896.6380648,1452.43388,1364.986209,1455.043288,1723.486852,1844.608309
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.545952,1144.202812,2026.378891,2013.82981,1620.027394,1267.020838,1106.95893,1150.587724,1296.006814,1315.727731,1395.474667,1296.339073,1404.833966,1424.969434,1441.383101,1477.187103,1411.592772,1235.662338,1060.325636,1060.829669,960.5339055,991.594067,1176.068325,1206.15285,1227.286661,1405.896684,2007.966147,2197.380393,2070.978438,2085.664762,2337.1043
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.1762611,431.7764664,419.3904996,478.3196553,490.2971952,470.3873418,469.7332343,441.8592032,402.1230808,493.8173036,547.6243084,570.3496261,604.9339864,616.6633816,706.4732782,710.6848618,752.6080232,758.0231674,754.8393993,609.0671357,524.397435,464.9199658,445.5182786,441.6586285,496.6722601,509.0977322,531.596424,596.6356494,580.980332,738.3204432,775.1562934,822.8176916
